"","rate","type"
"1",0.910020449897751,"TPR"
"2",0.888888888888889,"TPR"
"3",0.897435897435897,"TPR"
"4",0.872380952380952,"TPR"
"5",0.895791583166333,"TPR"
"6",0.893203883495146,"TPR"
"7",0.901673640167364,"TPR"
"8",0.888468809073724,"TPR"
"9",0.924151696606786,"TPR"
"10",0.896421845574388,"TPR"
"11",0.881742738589212,"TPR"
"12",0.876826722338205,"TPR"
"13",0.911827956989247,"TPR"
"14",0.858672376873662,"TPR"
"15",0.922465208747515,"TPR"
"16",0.901030927835052,"TPR"
"17",0.910714285714286,"TPR"
"18",0.8828125,"TPR"
"19",0.879837067209776,"TPR"
"20",0.892712550607287,"TPR"
"21",0.898924731182796,"TPR"
"22",0.886454183266932,"TPR"
"23",0.916666666666667,"TPR"
"24",0.879279279279279,"TPR"
"25",0.879446640316206,"TPR"
"26",0.904564315352697,"TPR"
"27",0.902195608782435,"TPR"
"28",0.909270216962525,"TPR"
"29",0.896969696969697,"TPR"
"30",0.901734104046243,"TPR"
"31",0.89247311827957,"TPR"
"32",0.910204081632653,"TPR"
"33",0.909473684210526,"TPR"
"34",0.896186440677966,"TPR"
"35",0.889320388349515,"TPR"
"36",0.881386861313869,"TPR"
"37",0.875763747454175,"TPR"
"38",0.87279843444227,"TPR"
"39",0.913306451612903,"TPR"
"40",0.904109589041096,"TPR"
"41",0.901918976545842,"TPR"
"42",0.901803607214429,"TPR"
"43",0.873931623931624,"TPR"
"44",0.890466531440162,"TPR"
"45",0.92436974789916,"TPR"
"46",0.907258064516129,"TPR"
"47",0.898947368421053,"TPR"
"48",0.892057026476578,"TPR"
"49",0.907563025210084,"TPR"
"50",0.880753138075314,"TPR"
"51",0.158484644698498,"FPR"
"52",0.163385381307988,"FPR"
"53",0.16250281341436,"FPR"
"54",0.163841807909605,"FPR"
"55",0.153448663221748,"FPR"
"56",0.154904171364149,"FPR"
"57",0.167039355992844,"FPR"
"58",0.161954308979869,"FPR"
"59",0.160485502360081,"FPR"
"60",0.152975786377008,"FPR"
"61",0.164279319606088,"FPR"
"62",0.156788190561396,"FPR"
"63",0.167224080267559,"FPR"
"64",0.155253178674994,"FPR"
"65",0.158084101641556,"FPR"
"66",0.148040313549832,"FPR"
"67",0.156770130454341,"FPR"
"68",0.162460567823344,"FPR"
"69",0.160125588697017,"FPR"
"70",0.155296229802513,"FPR"
"71",0.152285395763657,"FPR"
"72",0.162320143884892,"FPR"
"73",0.159731543624161,"FPR"
"74",0.176109215017065,"FPR"
"75",0.157290729072907,"FPR"
"76",0.160922112802149,"FPR"
"77",0.159811193526635,"FPR"
"78",0.159351789331533,"FPR"
"79",0.146801346801347,"FPR"
"80",0.161137440758294,"FPR"
"81",0.159420289855072,"FPR"
"82",0.159192825112108,"FPR"
"83",0.151508379888268,"FPR"
"84",0.15765966949531,"FPR"
"85",0.160315670800451,"FPR"
"86",0.166060881417537,"FPR"
"87",0.162816775061673,"FPR"
"88",0.164902004956071,"FPR"
"89",0.163673102828918,"FPR"
"90",0.159270105879703,"FPR"
"91",0.15264449899576,"FPR"
"92",0.170074140642552,"FPR"
"93",0.163096831771531,"FPR"
"94",0.145613641462867,"FPR"
"95",0.16092981671882,"FPR"
"96",0.158509205208801,"FPR"
"97",0.167374301675978,"FPR"
"98",0.162143978470509,"FPR"
"99",0.152212784979884,"FPR"
"100",0.145348837209302,"FPR"
"101",0.151717171717172,"MCE"
"102",0.157777777777778,"MCE"
"103",0.156363636363636,"MCE"
"104",0.16,"MCE"
"105",0.148484848484848,"MCE"
"106",0.14989898989899,"MCE"
"107",0.16040404040404,"MCE"
"108",0.156565656565657,"MCE"
"109",0.151919191919192,"MCE"
"110",0.147676767676768,"MCE"
"111",0.15979797979798,"MCE"
"112",0.153535353535354,"MCE"
"113",0.15979797979798,"MCE"
"114",0.153939393939394,"MCE"
"115",0.14989898989899,"MCE"
"116",0.143232323232323,"MCE"
"117",0.14989898989899,"MCE"
"118",0.157777777777778,"MCE"
"119",0.156161616161616,"MCE"
"120",0.150505050505051,"MCE"
"121",0.147474747474747,"MCE"
"122",0.157373737373737,"MCE"
"123",0.152323232323232,"MCE"
"124",0.16989898989899,"MCE"
"125",0.153535353535354,"MCE"
"126",0.154545454545455,"MCE"
"127",0.153535353535354,"MCE"
"128",0.152323232323232,"MCE"
"129",0.142424242424242,"MCE"
"130",0.154545454545455,"MCE"
"131",0.154545454545455,"MCE"
"132",0.152323232323232,"MCE"
"133",0.145656565656566,"MCE"
"134",0.152525252525253,"MCE"
"135",0.155151515151515,"MCE"
"136",0.160808080808081,"MCE"
"137",0.158989898989899,"MCE"
"138",0.161010101010101,"MCE"
"139",0.155959595959596,"MCE"
"140",0.152727272727273,"MCE"
"141",0.147474747474747,"MCE"
"142",0.162828282828283,"MCE"
"143",0.15959595959596,"MCE"
"144",0.142020202020202,"MCE"
"145",0.152727272727273,"MCE"
"146",0.151919191919192,"MCE"
"147",0.161010101010101,"MCE"
"148",0.156767676767677,"MCE"
"149",0.146464646464646,"MCE"
"150",0.142828282828283,"MCE"
