"","rate","type"
"1",0.163793103448276,"TPR"
"2",0.16260162601626,"TPR"
"3",0.107438016528926,"TPR"
"4",0.118881118881119,"TPR"
"5",0.102189781021898,"TPR"
"6",0.132231404958678,"TPR"
"7",0.102941176470588,"TPR"
"8",0.20353982300885,"TPR"
"9",0.0866141732283465,"TPR"
"10",0.128205128205128,"TPR"
"11",0.138686131386861,"TPR"
"12",0.0962962962962963,"TPR"
"13",0.123287671232877,"TPR"
"14",0.109489051094891,"TPR"
"15",0.183333333333333,"TPR"
"16",0.151260504201681,"TPR"
"17",0.153225806451613,"TPR"
"18",0.121951219512195,"TPR"
"19",0.1,"TPR"
"20",0.104347826086957,"TPR"
"21",0.154411764705882,"TPR"
"22",0.176470588235294,"TPR"
"23",0.174242424242424,"TPR"
"24",0.16260162601626,"TPR"
"25",0.137931034482759,"TPR"
"26",0.117117117117117,"TPR"
"27",0.1015625,"TPR"
"28",0.0756302521008403,"TPR"
"29",0.125,"TPR"
"30",0.135593220338983,"TPR"
"31",0.12,"TPR"
"32",0.131386861313869,"TPR"
"33",0.15625,"TPR"
"34",0.0925925925925926,"TPR"
"35",0.153153153153153,"TPR"
"36",0.0803571428571429,"TPR"
"37",0.125925925925926,"TPR"
"38",0.16793893129771,"TPR"
"39",0.112068965517241,"TPR"
"40",0.114035087719298,"TPR"
"41",0.130081300813008,"TPR"
"42",0.11214953271028,"TPR"
"43",0.126050420168067,"TPR"
"44",0.120689655172414,"TPR"
"45",0.146153846153846,"TPR"
"46",0.16,"TPR"
"47",0.112,"TPR"
"48",0.191666666666667,"TPR"
"49",0.15748031496063,"TPR"
"50",0.126984126984127,"TPR"
"51",0.0513976555455365,"FPR"
"52",0.0490018148820327,"FPR"
"53",0.0534420289855072,"FPR"
"54",0.0573012939001848,"FPR"
"55",0.0404411764705882,"FPR"
"56",0.0434782608695652,"FPR"
"57",0.0505050505050505,"FPR"
"58",0.045863309352518,"FPR"
"59",0.0546448087431694,"FPR"
"60",0.0306859205776173,"FPR"
"61",0.0413602941176471,"FPR"
"62",0.0587155963302752,"FPR"
"63",0.0278035217794254,"FPR"
"64",0.0643382352941176,"FPR"
"65",0.0570135746606335,"FPR"
"66",0.0470162748643761,"FPR"
"67",0.0463215258855586,"FPR"
"68",0.0508166969147005,"FPR"
"69",0.0547945205479452,"FPR"
"70",0.0522522522522523,"FPR"
"71",0.0459136822773186,"FPR"
"72",0.0533453887884268,"FPR"
"73",0.040256175663312,"FPR"
"74",0.0535390199637024,"FPR"
"75",0.0450856627592426,"FPR"
"76",0.0421903052064632,"FPR"
"77",0.0355515041020966,"FPR"
"78",0.0479204339963834,"FPR"
"79",0.0462534690101758,"FPR"
"80",0.040650406504065,"FPR"
"81",0.0490909090909091,"FPR"
"82",0.0533088235294118,"FPR"
"83",0.0419325432999088,"FPR"
"84",0.0402864816472695,"FPR"
"85",0.059245960502693,"FPR"
"86",0.041329739442947,"FPR"
"87",0.055045871559633,"FPR"
"88",0.0530164533820841,"FPR"
"89",0.036068530207394,"FPR"
"90",0.0315031503150315,"FPR"
"91",0.0553539019963702,"FPR"
"92",0.037567084078712,"FPR"
"93",0.0370705244122966,"FPR"
"94",0.060414788097385,"FPR"
"95",0.0611872146118721,"FPR"
"96",0.0463636363636364,"FPR"
"97",0.0427272727272727,"FPR"
"98",0.0751131221719457,"FPR"
"99",0.0646630236794171,"FPR"
"100",0.0363967242948135,"FPR"
"101",0.125714285714286,"MCE"
"102",0.128163265306122,"MCE"
"103",0.136326530612245,"MCE"
"104",0.153469387755102,"MCE"
"105",0.136326530612245,"MCE"
"106",0.124897959183673,"MCE"
"107",0.144489795918367,"MCE"
"108",0.115102040816327,"MCE"
"109",0.143673469387755,"MCE"
"110",0.111020408163265,"MCE"
"111",0.133061224489796,"MCE"
"112",0.151836734693878,"MCE"
"113",0.128979591836735,"MCE"
"114",0.156734693877551,"MCE"
"115",0.131428571428571,"MCE"
"116",0.124897959183673,"MCE"
"117",0.12734693877551,"MCE"
"118",0.133877551020408,"MCE"
"119",0.144489795918367,"MCE"
"120",0.131428571428571,"MCE"
"121",0.13469387755102,"MCE"
"122",0.128163265306122,"MCE"
"123",0.124897959183673,"MCE"
"124",0.132244897959184,"MCE"
"125",0.122448979591837,"MCE"
"126",0.118367346938776,"MCE"
"127",0.125714285714286,"MCE"
"128",0.133061224489796,"MCE"
"129",0.143673469387755,"MCE"
"130",0.12,"MCE"
"131",0.133877551020408,"MCE"
"132",0.144489795918367,"MCE"
"133",0.125714285714286,"MCE"
"134",0.116734693877551,"MCE"
"135",0.130612244897959,"MCE"
"136",0.121632653061224,"MCE"
"137",0.14530612244898,"MCE"
"138",0.136326530612245,"MCE"
"139",0.116734693877551,"MCE"
"140",0.111020408163265,"MCE"
"141",0.137142857142857,"MCE"
"142",0.111836734693878,"MCE"
"143",0.118367346938776,"MCE"
"144",0.137959183673469,"MCE"
"145",0.14530612244898,"MCE"
"146",0.12734693877551,"MCE"
"147",0.128979591836735,"MCE"
"148",0.146938775510204,"MCE"
"149",0.14530612244898,"MCE"
"150",0.122448979591837,"MCE"
