"","TPR","FPR","method","Estimated_E","p","n"
"473",0.857421875,0.0966651644885083,"rmse","E_2",100,1000
"474",0.872093023255814,0.102616147947677,"rmse","E_2",100,1000
"475",0.884615384615385,0.10435368043088,"rmse","E_2",100,1000
"476",0.846315789473684,0.0835754189944134,"rmse","E_2",100,1000
"477",0.826271186440678,0.0701205895489058,"rmse","E_2",100,1000
"478",0.793172690763052,0.0622192273135669,"rmse","E_2",100,1000
"479",0.804878048780488,0.069537909376402,"rmse","E_2",100,1000
"480",0.799582463465553,0.0887944531424737,"rmse","E_2",100,1000
"481",0.833679833679834,0.0729469680017901,"rmse","E_2",100,1000
"482",0.852882703777336,0.0948954351248032,"rmse","E_2",100,1000
"483",0.834,0.0869662921348315,"rmse","E_2",100,1000
"484",0.815040650406504,0.0843427545984747,"rmse","E_2",100,1000
"485",0.845070422535211,0.0828654839434089,"rmse","E_2",100,1000
"486",0.825,0.0767494356659142,"rmse","E_2",100,1000
"487",0.813387423935091,0.073143369979807,"rmse","E_2",100,1000
"488",0.83030303030303,0.0720538720538721,"rmse","E_2",100,1000
"489",0.838056680161943,0.0803411131059246,"rmse","E_2",100,1000
"490",0.78494623655914,0.0704570791527313,"rmse","E_2",100,1000
"491",0.817047817047817,0.061311255314388,"rmse","E_2",100,1000
"492",0.808016877637131,0.0705987488829312,"rmse","E_2",100,1000
"493",0.882845188284519,0.107334525939177,"rmse","E_2",100,1000
"494",0.854870775347913,0.108162806386328,"rmse","E_2",100,1000
"495",0.835249042145594,0.0824299909665763,"rmse","E_2",100,1000
"496",0.816326530612245,0.0834080717488789,"rmse","E_2",100,1000
"497",0.793877551020408,0.07152466367713,"rmse","E_2",100,1000
"498",0.802816901408451,0.0772512912643162,"rmse","E_2",100,1000
"499",0.847036328871893,0.0697989609216173,"rmse","E_2",100,1000
"500",0.834932821497121,0.0867012869722285,"rmse","E_2",100,1000
"501",0.904572564612326,0.158308972340904,"cv_min","E_2",100,1000
"502",0.928721174004193,0.15627095908786,"cv_min","E_2",100,1000
"503",0.901701323251418,0.186156978059263,"cv_min","E_2",100,1000
"504",0.90234375,0.162460567823344,"cv_min","E_2",100,1000
"505",0.909262759924386,0.167156751866094,"cv_min","E_2",100,1000
"506",0.891518737672584,0.161377447670493,"cv_min","E_2",100,1000
"507",0.906122448979592,0.153139013452915,"cv_min","E_2",100,1000
"508",0.912380952380952,0.172655367231638,"cv_min","E_2",100,1000
"509",0.887201735357918,0.141456894631321,"cv_min","E_2",100,1000
"510",0.895277207392197,0.144073493166032,"cv_min","E_2",100,1000
"511",0.889352818371608,0.165511071348692,"cv_min","E_2",100,1000
"512",0.922,0.150561797752809,"cv_min","E_2",100,1000
"513",0.891518737672584,0.134143596668917,"cv_min","E_2",100,1000
"514",0.899598393574297,0.171383647798742,"cv_min","E_2",100,1000
"515",0.875,0.145262685226762,"cv_min","E_2",100,1000
"516",0.922787193973635,0.175379045032813,"cv_min","E_2",100,1000
"517",0.908163265306122,0.162331838565022,"cv_min","E_2",100,1000
"518",0.893305439330544,0.151610017889088,"cv_min","E_2",100,1000
"519",0.894957983193277,0.152212784979884,"cv_min","E_2",100,1000
"520",0.859960552268245,0.11951384199865,"cv_min","E_2",100,1000
"521",0.880239520958084,0.154416722859069,"cv_min","E_2",100,1000
"522",0.920833333333333,0.17427293064877,"cv_min","E_2",100,1000
"523",0.916015625,0.166967102298333,"cv_min","E_2",100,1000
"524",0.905038759689923,0.167117726657645,"cv_min","E_2",100,1000
"525",0.904858299595142,0.160233393177738,"cv_min","E_2",100,1000
"526",0.905263157894737,0.145027932960894,"cv_min","E_2",100,1000
"527",0.898305084745763,0.145824028584189,"cv_min","E_2",100,1000
"528",0.881526104417671,0.151392632524708,"cv_min","E_2",100,1000
"529",0.871951219512195,0.146926873037236,"cv_min","E_2",100,1000
"530",0.870563674321503,0.146946991724446,"cv_min","E_2",100,1000
"531",0.893970893970894,0.111881852763482,"cv_min","E_2",100,1000
"532",0.930417495029821,0.165954576118732,"cv_min","E_2",100,1000
"533",0.898,0.160674157303371,"cv_min","E_2",100,1000
"534",0.892276422764228,0.156348138178555,"cv_min","E_2",100,1000
"535",0.917505030181087,0.136537165955536,"cv_min","E_2",100,1000
"536",0.901923076923077,0.159142212189616,"cv_min","E_2",100,1000
"537",0.929006085192698,0.169845187345748,"cv_min","E_2",100,1000
"538",0.919191919191919,0.156902356902357,"cv_min","E_2",100,1000
"539",0.896761133603239,0.14205565529623,"cv_min","E_2",100,1000
"540",0.886021505376344,0.158082497212932,"cv_min","E_2",100,1000
"541",0.910602910602911,0.156187066457821,"cv_min","E_2",100,1000
"542",0.881856540084388,0.14745308310992,"cv_min","E_2",100,1000
"543",0.928870292887029,0.166368515205725,"cv_min","E_2",100,1000
"544",0.884691848906561,0.162581515628514,"cv_min","E_2",100,1000
"545",0.906130268199234,0.158310749774164,"cv_min","E_2",100,1000
"546",0.906122448979592,0.16457399103139,"cv_min","E_2",100,1000
"547",0.891836734693878,0.145291479820628,"cv_min","E_2",100,1000
"548",0.895372233400402,0.176959353245003,"cv_min","E_2",100,1000
"549",0.915869980879541,0.165800768014457,"cv_min","E_2",100,1000
"550",0.904030710172745,0.158726574847595,"cv_min","E_2",100,1000
"551",0.186878727634195,0.00044974139869575,"cv1se","E_2",100,1000
"552",0.234800838574423,0.00111781801922647,"cv1se","E_2",100,1000
"553",0.238185255198488,0.000678579506898892,"cv1se","E_2",100,1000
"554",0.197265625,0.00067598017124831,"cv1se","E_2",100,1000
"555",0.289224952741021,0.00135715901379778,"cv1se","E_2",100,1000
"556",0.177514792899408,0.000450146297546703,"cv1se","E_2",100,1000
"557",0.216326530612245,0.000896860986547085,"cv1se","E_2",100,1000
"558",0.247619047619048,0.00112994350282486,"cv1se","E_2",100,1000
"559",0.171366594360087,0,"cv1se","E_2",100,1000
"560",0.207392197125257,0.000224064530584808,"cv1se","E_2",100,1000
"561",0.173277661795407,0.000894654439722657,"cv1se","E_2",100,1000
"562",0.194,0.000449438202247191,"cv1se","E_2",100,1000
"563",0.169625246548323,0,"cv1se","E_2",100,1000
"564",0.28714859437751,0.000898472596585804,"cv1se","E_2",100,1000
"565",0.1875,0.000449034575662326,"cv1se","E_2",100,1000
"566",0.273069679849341,0.00113147770988912,"cv1se","E_2",100,1000
"567",0.157142857142857,0,"cv1se","E_2",100,1000
"568",0.177824267782427,0.000223613595706619,"cv1se","E_2",100,1000
"569",0.17436974789916,0,"cv1se","E_2",100,1000
"570",0.167652859960552,0.000675219446320054,"cv1se","E_2",100,1000
"571",0.197604790419162,0.000674308833445718,"cv1se","E_2",100,1000
"572",0.2625,0.000447427293064877,"cv1se","E_2",100,1000
"573",0.28125,0.000901306894997747,"cv1se","E_2",100,1000
"574",0.284883720930233,0.001127649977447,"cv1se","E_2",100,1000
"575",0.261133603238866,0.000897666068222621,"cv1se","E_2",100,1000
"576",0.216842105263158,0.000670391061452514,"cv1se","E_2",100,1000
"577",0.245762711864407,0.000223313979455114,"cv1se","E_2",100,1000
"578",0.240963855421687,0.00134770889487871,"cv1se","E_2",100,1000
"579",0.239837398373984,0.000672947510094213,"cv1se","E_2",100,1000
"580",0.181628392484342,0.000447327219861329,"cv1se","E_2",100,1000
"581",0.128898128898129,0.000447527411053927,"cv1se","E_2",100,1000
"582",0.196819085487078,0,"cv1se","E_2",100,1000
"583",0.204,0.000449438202247191,"cv1se","E_2",100,1000
"584",0.225609756097561,0.00112157918349035,"cv1se","E_2",100,1000
"585",0.187122736418511,0.000898270828654839,"cv1se","E_2",100,1000
"586",0.253846153846154,0.00090293453724605,"cv1se","E_2",100,1000
"587",0.233265720081136,0.00112183082791115,"cv1se","E_2",100,1000
"588",0.24040404040404,0.000897867564534231,"cv1se","E_2",100,1000
"589",0.176113360323887,0.000224416517055655,"cv1se","E_2",100,1000
"590",0.187096774193548,0.00111482720178372,"cv1se","E_2",100,1000
"591",0.232848232848233,0.00111881852763482,"cv1se","E_2",100,1000
"592",0.20253164556962,0.000670241286863271,"cv1se","E_2",100,1000
"593",0.205020920502092,0.000670840787119857,"cv1se","E_2",100,1000
"594",0.242544731610338,0.00112435349673937,"cv1se","E_2",100,1000
"595",0.220306513409962,0.000677506775067751,"cv1se","E_2",100,1000
"596",0.173469387755102,0.000448430493273543,"cv1se","E_2",100,1000
"597",0.224489795918367,0.000224215246636771,"cv1se","E_2",100,1000
"598",0.191146881287726,0.00044913541432742,"cv1se","E_2",100,1000
"599",0.24282982791587,0.000225886604924328,"cv1se","E_2",100,1000
"600",0.18426103646833,0.00180627681192143,"cv1se","E_2",100,1000
"601",1,0.0828402366863905,"rmse","E_1",20,10000
"602",1,0.145348837209302,"rmse","E_1",20,10000
"603",1,0.0714285714285714,"rmse","E_1",20,10000
"604",1,0.176136363636364,"rmse","E_1",20,10000
"605",1,0.170588235294118,"rmse","E_1",20,10000
"606",1,0.392857142857143,"rmse","E_1",20,10000
"607",1,0.221590909090909,"rmse","E_1",20,10000
"608",1,0.138728323699422,"rmse","E_1",20,10000
"609",1,0.236363636363636,"rmse","E_1",20,10000
"610",1,0.195266272189349,"rmse","E_1",20,10000
"611",1,0.0848484848484849,"rmse","E_1",20,10000
"612",1,0.127167630057803,"rmse","E_1",20,10000
"613",1,0.107954545454545,"rmse","E_1",20,10000
"614",1,0.121387283236994,"rmse","E_1",20,10000
"615",1,0.12,"rmse","E_1",20,10000
"616",1,0.0852272727272727,"rmse","E_1",20,10000
"617",1,0.165680473372781,"rmse","E_1",20,10000
"618",1,0.132530120481928,"rmse","E_1",20,10000
"619",1,0.175438596491228,"rmse","E_1",20,10000
"620",1,0.137142857142857,"rmse","E_1",20,10000
"621",1,0.146198830409357,"rmse","E_1",20,10000
"622",1,0.142011834319527,"rmse","E_1",20,10000
"623",1,0.196428571428571,"rmse","E_1",20,10000
"624",1,0.158823529411765,"rmse","E_1",20,10000
"625",1,0.252941176470588,"rmse","E_1",20,10000
"626",1,0.0168539325842697,"rmse","E_1",20,10000
"627",1,0.207317073170732,"rmse","E_1",20,10000
"628",1,0.211180124223602,"rmse","E_1",20,10000
"629",1,0.198863636363636,"rmse","E_1",20,10000
"630",1,0.0892857142857143,"rmse","E_1",20,10000
"631",1,0.27810650887574,"rmse","E_1",20,10000
"632",1,0.100558659217877,"rmse","E_1",20,10000
"633",1,0.146341463414634,"rmse","E_1",20,10000
"634",1,0.109090909090909,"rmse","E_1",20,10000
"635",1,0.109195402298851,"rmse","E_1",20,10000
"636",1,0.0862068965517241,"rmse","E_1",20,10000
"637",1,0.150837988826816,"rmse","E_1",20,10000
"638",1,0.358381502890173,"rmse","E_1",20,10000
"639",1,0.21264367816092,"rmse","E_1",20,10000
"640",1,0.154285714285714,"rmse","E_1",20,10000
"641",1,0.181818181818182,"rmse","E_1",20,10000
"642",1,0.0857142857142857,"rmse","E_1",20,10000
"643",1,0.129411764705882,"rmse","E_1",20,10000
"644",1,0.0919540229885057,"rmse","E_1",20,10000
"645",1,0.135294117647059,"rmse","E_1",20,10000
"646",1,0.144508670520231,"rmse","E_1",20,10000
"647",1,0.281609195402299,"rmse","E_1",20,10000
"648",1,0.0697674418604651,"rmse","E_1",20,10000
"649",1,0.120689655172414,"rmse","E_1",20,10000
"650",1,0.216374269005848,"rmse","E_1",20,10000
"651",1,0.153846153846154,"cv_min","E_1",20,10000
"652",1,0.168604651162791,"cv_min","E_1",20,10000
"653",1,0.0879120879120879,"cv_min","E_1",20,10000
"654",1,0.193181818181818,"cv_min","E_1",20,10000
"655",1,0.223529411764706,"cv_min","E_1",20,10000
"656",1,0.345238095238095,"cv_min","E_1",20,10000
"657",1,0.198863636363636,"cv_min","E_1",20,10000
"658",1,0.202312138728324,"cv_min","E_1",20,10000
"659",1,0.254545454545455,"cv_min","E_1",20,10000
"660",1,0.266272189349112,"cv_min","E_1",20,10000
"661",1,0.218181818181818,"cv_min","E_1",20,10000
"662",1,0.38728323699422,"cv_min","E_1",20,10000
"663",1,0.244318181818182,"cv_min","E_1",20,10000
"664",1,0.127167630057803,"cv_min","E_1",20,10000
"665",1,0.171428571428571,"cv_min","E_1",20,10000
"666",1,0.136363636363636,"cv_min","E_1",20,10000
"667",1,0.266272189349112,"cv_min","E_1",20,10000
"668",1,0.216867469879518,"cv_min","E_1",20,10000
"669",1,0.245614035087719,"cv_min","E_1",20,10000
"670",1,0.222857142857143,"cv_min","E_1",20,10000
"671",1,0.16374269005848,"cv_min","E_1",20,10000
"672",1,0.242603550295858,"cv_min","E_1",20,10000
"673",1,0.255952380952381,"cv_min","E_1",20,10000
"674",1,0.329411764705882,"cv_min","E_1",20,10000
"675",1,0.294117647058824,"cv_min","E_1",20,10000
"676",1,0.0898876404494382,"cv_min","E_1",20,10000
"677",1,0.310975609756098,"cv_min","E_1",20,10000
"678",1,0.298136645962733,"cv_min","E_1",20,10000
"679",1,0.221590909090909,"cv_min","E_1",20,10000
"680",1,0.160714285714286,"cv_min","E_1",20,10000
"681",1,0.355029585798817,"cv_min","E_1",20,10000
"682",1,0.150837988826816,"cv_min","E_1",20,10000
"683",1,0.219512195121951,"cv_min","E_1",20,10000
"684",1,0.278787878787879,"cv_min","E_1",20,10000
"685",1,0.17816091954023,"cv_min","E_1",20,10000
"686",1,0.189655172413793,"cv_min","E_1",20,10000
"687",1,0.17877094972067,"cv_min","E_1",20,10000
"688",1,0.277456647398844,"cv_min","E_1",20,10000
"689",1,0.21264367816092,"cv_min","E_1",20,10000
"690",1,0.234285714285714,"cv_min","E_1",20,10000
"691",1,0.1875,"cv_min","E_1",20,10000
"692",1,0.234285714285714,"cv_min","E_1",20,10000
"693",1,0.188235294117647,"cv_min","E_1",20,10000
"694",1,0.17816091954023,"cv_min","E_1",20,10000
"695",1,0.3,"cv_min","E_1",20,10000
"696",1,0.225433526011561,"cv_min","E_1",20,10000
"697",1,0.270114942528736,"cv_min","E_1",20,10000
"698",1,0.168604651162791,"cv_min","E_1",20,10000
"699",1,0.235632183908046,"cv_min","E_1",20,10000
"700",1,0.292397660818713,"cv_min","E_1",20,10000
"701",0.80952380952381,0,"cv1se","E_1",20,10000
"702",0.944444444444444,0,"cv1se","E_1",20,10000
"703",1,0,"cv1se","E_1",20,10000
"704",1,0,"cv1se","E_1",20,10000
"705",0.9,0,"cv1se","E_1",20,10000
"706",0.954545454545455,0,"cv1se","E_1",20,10000
"707",0.857142857142857,0,"cv1se","E_1",20,10000
"708",0.941176470588235,0,"cv1se","E_1",20,10000
"709",0.88,0,"cv1se","E_1",20,10000
"710",1,0,"cv1se","E_1",20,10000
"711",0.96,0,"cv1se","E_1",20,10000
"712",1,0,"cv1se","E_1",20,10000
"713",0.857142857142857,0,"cv1se","E_1",20,10000
"714",0.941176470588235,0,"cv1se","E_1",20,10000
"715",1,0,"cv1se","E_1",20,10000
"716",0.928571428571429,0,"cv1se","E_1",20,10000
"717",0.952380952380952,0,"cv1se","E_1",20,10000
"718",0.958333333333333,0,"cv1se","E_1",20,10000
"719",1,0,"cv1se","E_1",20,10000
"720",0.933333333333333,0,"cv1se","E_1",20,10000
"721",0.894736842105263,0,"cv1se","E_1",20,10000
"722",0.857142857142857,0,"cv1se","E_1",20,10000
"723",0.818181818181818,0,"cv1se","E_1",20,10000
"724",0.8,0,"cv1se","E_1",20,10000
"725",1,0,"cv1se","E_1",20,10000
"726",0.916666666666667,0,"cv1se","E_1",20,10000
"727",0.923076923076923,0,"cv1se","E_1",20,10000
"728",0.862068965517241,0,"cv1se","E_1",20,10000
"729",0.857142857142857,0,"cv1se","E_1",20,10000
"730",0.954545454545455,0,"cv1se","E_1",20,10000
"731",0.523809523809524,0,"cv1se","E_1",20,10000
"732",1,0,"cv1se","E_1",20,10000
"733",1,0,"cv1se","E_1",20,10000
"734",0.96,0,"cv1se","E_1",20,10000
"735",0.9375,0,"cv1se","E_1",20,10000
"736",1,0,"cv1se","E_1",20,10000
"737",1,0,"cv1se","E_1",20,10000
"738",0.764705882352941,0,"cv1se","E_1",20,10000
"739",0.9375,0,"cv1se","E_1",20,10000
"740",1,0,"cv1se","E_1",20,10000
"741",1,0,"cv1se","E_1",20,10000
"742",1,0,"cv1se","E_1",20,10000
"743",0.85,0,"cv1se","E_1",20,10000
"744",0.875,0,"cv1se","E_1",20,10000
"745",0.95,0,"cv1se","E_1",20,10000
"746",1,0,"cv1se","E_1",20,10000
"747",0.8125,0,"cv1se","E_1",20,10000
"748",1,0,"cv1se","E_1",20,10000
"749",0.9375,0,"cv1se","E_1",20,10000
"750",0.947368421052632,0,"cv1se","E_1",20,10000
"751",1,0.0710059171597633,"rmse","E_2",20,10000
"752",1,0.13953488372093,"rmse","E_2",20,10000
"753",1,0.0604395604395604,"rmse","E_2",20,10000
"754",1,0.153409090909091,"rmse","E_2",20,10000
"755",1,0.141176470588235,"rmse","E_2",20,10000
"756",1,0.345238095238095,"rmse","E_2",20,10000
"757",1,0.181818181818182,"rmse","E_2",20,10000
"758",1,0.115606936416185,"rmse","E_2",20,10000
"759",1,0.193939393939394,"rmse","E_2",20,10000
"760",1,0.14792899408284,"rmse","E_2",20,10000
"761",1,0.0787878787878788,"rmse","E_2",20,10000
"762",1,0.104046242774566,"rmse","E_2",20,10000
"763",1,0.102272727272727,"rmse","E_2",20,10000
"764",1,0.104046242774566,"rmse","E_2",20,10000
"765",1,0.108571428571429,"rmse","E_2",20,10000
"766",1,0.0625,"rmse","E_2",20,10000
"767",1,0.142011834319527,"rmse","E_2",20,10000
"768",1,0.114457831325301,"rmse","E_2",20,10000
"769",1,0.157894736842105,"rmse","E_2",20,10000
"770",1,0.102857142857143,"rmse","E_2",20,10000
"771",1,0.111111111111111,"rmse","E_2",20,10000
"772",1,0.112426035502959,"rmse","E_2",20,10000
"773",1,0.172619047619048,"rmse","E_2",20,10000
"774",1,0.135294117647059,"rmse","E_2",20,10000
"775",1,0.235294117647059,"rmse","E_2",20,10000
"776",1,0.0112359550561798,"rmse","E_2",20,10000
"777",1,0.189024390243902,"rmse","E_2",20,10000
"778",1,0.173913043478261,"rmse","E_2",20,10000
"779",1,0.1875,"rmse","E_2",20,10000
"780",1,0.0714285714285714,"rmse","E_2",20,10000
"781",1,0.236686390532544,"rmse","E_2",20,10000
"782",1,0.0893854748603352,"rmse","E_2",20,10000
"783",1,0.115853658536585,"rmse","E_2",20,10000
"784",1,0.0787878787878788,"rmse","E_2",20,10000
"785",1,0.0804597701149425,"rmse","E_2",20,10000
"786",1,0.0632183908045977,"rmse","E_2",20,10000
"787",1,0.122905027932961,"rmse","E_2",20,10000
"788",1,0.317919075144509,"rmse","E_2",20,10000
"789",1,0.195402298850575,"rmse","E_2",20,10000
"790",1,0.137142857142857,"rmse","E_2",20,10000
"791",1,0.153409090909091,"rmse","E_2",20,10000
"792",1,0.0742857142857143,"rmse","E_2",20,10000
"793",1,0.1,"rmse","E_2",20,10000
"794",1,0.0804597701149425,"rmse","E_2",20,10000
"795",1,0.123529411764706,"rmse","E_2",20,10000
"796",1,0.132947976878613,"rmse","E_2",20,10000
"797",1,0.258620689655172,"rmse","E_2",20,10000
"798",1,0.063953488372093,"rmse","E_2",20,10000
"799",1,0.114942528735632,"rmse","E_2",20,10000
"800",1,0.169590643274854,"rmse","E_2",20,10000
"801",1,0.118343195266272,"cv_min","E_2",20,10000
"802",1,0.145348837209302,"cv_min","E_2",20,10000
"803",1,0.0824175824175824,"cv_min","E_2",20,10000
"804",1,0.164772727272727,"cv_min","E_2",20,10000
"805",1,0.188235294117647,"cv_min","E_2",20,10000
"806",1,0.285714285714286,"cv_min","E_2",20,10000
"807",1,0.164772727272727,"cv_min","E_2",20,10000
"808",1,0.196531791907514,"cv_min","E_2",20,10000
"809",1,0.242424242424242,"cv_min","E_2",20,10000
"810",1,0.236686390532544,"cv_min","E_2",20,10000
"811",1,0.181818181818182,"cv_min","E_2",20,10000
"812",1,0.358381502890173,"cv_min","E_2",20,10000
"813",1,0.198863636363636,"cv_min","E_2",20,10000
"814",1,0.109826589595376,"cv_min","E_2",20,10000
"815",1,0.16,"cv_min","E_2",20,10000
"816",1,0.107954545454545,"cv_min","E_2",20,10000
"817",1,0.236686390532544,"cv_min","E_2",20,10000
"818",1,0.192771084337349,"cv_min","E_2",20,10000
"819",1,0.233918128654971,"cv_min","E_2",20,10000
"820",1,0.217142857142857,"cv_min","E_2",20,10000
"821",1,0.134502923976608,"cv_min","E_2",20,10000
"822",1,0.21301775147929,"cv_min","E_2",20,10000
"823",1,0.232142857142857,"cv_min","E_2",20,10000
"824",1,0.305882352941176,"cv_min","E_2",20,10000
"825",1,0.264705882352941,"cv_min","E_2",20,10000
"826",1,0.0730337078651685,"cv_min","E_2",20,10000
"827",1,0.231707317073171,"cv_min","E_2",20,10000
"828",1,0.22360248447205,"cv_min","E_2",20,10000
"829",1,0.210227272727273,"cv_min","E_2",20,10000
"830",1,0.136904761904762,"cv_min","E_2",20,10000
"831",1,0.301775147928994,"cv_min","E_2",20,10000
"832",1,0.122905027932961,"cv_min","E_2",20,10000
"833",1,0.164634146341463,"cv_min","E_2",20,10000
"834",1,0.23030303030303,"cv_min","E_2",20,10000
"835",1,0.160919540229885,"cv_min","E_2",20,10000
"836",1,0.155172413793103,"cv_min","E_2",20,10000
"837",1,0.167597765363128,"cv_min","E_2",20,10000
"838",1,0.260115606936416,"cv_min","E_2",20,10000
"839",1,0.189655172413793,"cv_min","E_2",20,10000
"840",1,0.228571428571429,"cv_min","E_2",20,10000
"841",1,0.176136363636364,"cv_min","E_2",20,10000
"842",1,0.2,"cv_min","E_2",20,10000
"843",1,0.158823529411765,"cv_min","E_2",20,10000
"844",1,0.14367816091954,"cv_min","E_2",20,10000
"845",1,0.288235294117647,"cv_min","E_2",20,10000
"846",1,0.208092485549133,"cv_min","E_2",20,10000
"847",1,0.247126436781609,"cv_min","E_2",20,10000
"848",1,0.13953488372093,"cv_min","E_2",20,10000
"849",1,0.21264367816092,"cv_min","E_2",20,10000
"850",1,0.263157894736842,"cv_min","E_2",20,10000
"851",0.761904761904762,0,"cv1se","E_2",20,10000
"852",0.944444444444444,0,"cv1se","E_2",20,10000
"853",1,0,"cv1se","E_2",20,10000
"854",1,0,"cv1se","E_2",20,10000
"855",0.9,0,"cv1se","E_2",20,10000
"856",0.954545454545455,0,"cv1se","E_2",20,10000
"857",0.857142857142857,0,"cv1se","E_2",20,10000
"858",0.941176470588235,0,"cv1se","E_2",20,10000
"859",0.84,0,"cv1se","E_2",20,10000
"860",1,0,"cv1se","E_2",20,10000
"861",0.92,0,"cv1se","E_2",20,10000
"862",1,0,"cv1se","E_2",20,10000
"863",0.857142857142857,0,"cv1se","E_2",20,10000
"864",0.941176470588235,0,"cv1se","E_2",20,10000
"865",1,0,"cv1se","E_2",20,10000
"866",0.857142857142857,0,"cv1se","E_2",20,10000
"867",0.952380952380952,0,"cv1se","E_2",20,10000
"868",0.958333333333333,0,"cv1se","E_2",20,10000
"869",1,0,"cv1se","E_2",20,10000
"870",0.933333333333333,0,"cv1se","E_2",20,10000
"871",0.894736842105263,0,"cv1se","E_2",20,10000
"872",0.857142857142857,0,"cv1se","E_2",20,10000
"873",0.772727272727273,0,"cv1se","E_2",20,10000
"874",0.8,0,"cv1se","E_2",20,10000
"875",1,0,"cv1se","E_2",20,10000
"876",0.916666666666667,0,"cv1se","E_2",20,10000
"877",0.923076923076923,0,"cv1se","E_2",20,10000
"878",0.862068965517241,0,"cv1se","E_2",20,10000
"879",0.857142857142857,0,"cv1se","E_2",20,10000
"880",0.954545454545455,0,"cv1se","E_2",20,10000
"881",0.523809523809524,0,"cv1se","E_2",20,10000
"882",1,0,"cv1se","E_2",20,10000
"883",0.961538461538462,0,"cv1se","E_2",20,10000
"884",0.96,0,"cv1se","E_2",20,10000
"885",0.9375,0,"cv1se","E_2",20,10000
"886",1,0,"cv1se","E_2",20,10000
"887",1,0,"cv1se","E_2",20,10000
"888",0.764705882352941,0,"cv1se","E_2",20,10000
"889",0.9375,0,"cv1se","E_2",20,10000
"890",1,0,"cv1se","E_2",20,10000
"891",1,0,"cv1se","E_2",20,10000
"892",1,0,"cv1se","E_2",20,10000
"893",0.8,0,"cv1se","E_2",20,10000
"894",0.875,0,"cv1se","E_2",20,10000
"895",0.95,0,"cv1se","E_2",20,10000
"896",1,0,"cv1se","E_2",20,10000
"897",0.8125,0,"cv1se","E_2",20,10000
"898",1,0,"cv1se","E_2",20,10000
"899",0.9375,0,"cv1se","E_2",20,10000
"900",0.947368421052632,0,"cv1se","E_2",20,10000
"901",0.869565217391304,0.137724550898204,"rmse","E_1",20,1000
"902",0.615384615384615,0.0621468926553672,"rmse","E_1",20,1000
"903",0.85,0.1,"rmse","E_1",20,1000
"904",0.625,0.0172413793103448,"rmse","E_1",20,1000
"905",0.772727272727273,0.172619047619048,"rmse","E_1",20,1000
"906",0.944444444444444,0.133720930232558,"rmse","E_1",20,1000
"907",0.933333333333333,0.04,"rmse","E_1",20,1000
"908",0.80952380952381,0.136094674556213,"rmse","E_1",20,1000
"909",0.944444444444444,0.156976744186047,"rmse","E_1",20,1000
"910",0.823529411764706,0.046242774566474,"rmse","E_1",20,1000
"911",0.947368421052632,0.134502923976608,"rmse","E_1",20,1000
"912",0.80952380952381,0.0946745562130177,"rmse","E_1",20,1000
"913",0.875,0.103448275862069,"rmse","E_1",20,1000
"914",1,0.16875,"rmse","E_1",20,1000
"915",0.888888888888889,0.0939226519337017,"rmse","E_1",20,1000
"916",0.9,0.141176470588235,"rmse","E_1",20,1000
"917",0.869565217391304,0.179640718562874,"rmse","E_1",20,1000
"918",0.588235294117647,0.0809248554913295,"rmse","E_1",20,1000
"919",0.8,0.129411764705882,"rmse","E_1",20,1000
"920",0.785714285714286,0.0227272727272727,"rmse","E_1",20,1000
"921",0.681818181818182,0.0595238095238095,"rmse","E_1",20,1000
"922",1,0.164705882352941,"rmse","E_1",20,1000
"923",0.785714285714286,0.119318181818182,"rmse","E_1",20,1000
"924",0.739130434782609,0.0958083832335329,"rmse","E_1",20,1000
"925",0.846153846153846,0.112994350282486,"rmse","E_1",20,1000
"926",0.8,0.105555555555556,"rmse","E_1",20,1000
"927",0.769230769230769,0.0903954802259887,"rmse","E_1",20,1000
"928",0.708333333333333,0.0481927710843374,"rmse","E_1",20,1000
"929",0.923076923076923,0.0790960451977401,"rmse","E_1",20,1000
"930",0.727272727272727,0.0535714285714286,"rmse","E_1",20,1000
"931",0.791666666666667,0.150602409638554,"rmse","E_1",20,1000
"932",0.866666666666667,0.137142857142857,"rmse","E_1",20,1000
"933",0.6875,0.0804597701149425,"rmse","E_1",20,1000
"934",0.84,0.0545454545454545,"rmse","E_1",20,1000
"935",1,0.219653179190751,"rmse","E_1",20,1000
"936",0.866666666666667,0.04,"rmse","E_1",20,1000
"937",0.722222222222222,0.0813953488372093,"rmse","E_1",20,1000
"938",0.931034482758621,0.211180124223602,"rmse","E_1",20,1000
"939",0.909090909090909,0.0833333333333333,"rmse","E_1",20,1000
"940",0.80952380952381,0.118343195266272,"rmse","E_1",20,1000
"941",0.7,0.0470588235294118,"rmse","E_1",20,1000
"942",0.9,0.117647058823529,"rmse","E_1",20,1000
"943",0.695652173913043,0.0359281437125748,"rmse","E_1",20,1000
"944",0.75,0.0529411764705882,"rmse","E_1",20,1000
"945",0.722222222222222,0.0348837209302326,"rmse","E_1",20,1000
"946",1,0.123529411764706,"rmse","E_1",20,1000
"947",0.588235294117647,0.0346820809248555,"rmse","E_1",20,1000
"948",0.894736842105263,0.181286549707602,"rmse","E_1",20,1000
"949",0.933333333333333,0.114285714285714,"rmse","E_1",20,1000
"950",0.818181818181818,0.196428571428571,"rmse","E_1",20,1000
"951",0.869565217391304,0.25748502994012,"cv_min","E_1",20,1000
